filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.536_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.536_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 48014184 bytes
k16_0.899_0.537_0.537_0.536_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 45793704 bytes
k16_0.899_0.537_0.537_0.536_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 43041576 bytes
k16_0.899_0.537_0.537_0.536_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 39753856 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 45529512 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 42908456 bytes
k16_0.899_0.537_0.537_0.536_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 39686272 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 42841896 bytes
k16_0.899_0.537_0.537_0.536_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 39652480 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.536_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 39635584 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.536_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 84989020 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 81827012 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 78551284 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 73659564 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 67183548 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 59734372 bytes
k16_0.899_0.537_0.537_0.571_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 52448748 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 83995828 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 82200388 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 79286772 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 75014852 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 69440188 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 63050460 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 56514908 bytes
k16_0.899_0.537_0.537_0.571_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 50429644 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 79667540 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 75777564 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 70845332 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 65370076 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 59881236 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 54532892 bytes
k16_0.899_0.537_0.537_0.571_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 49357020 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 71639908 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 66816700 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 62232612 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 57918892 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 53477060 bytes
k16_0.899_0.537_0.537_0.571_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 48816492 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 63710436 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 60286196 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 56871516 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 52944660 bytes
k16_0.899_0.537_0.537_0.571_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 48546156 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 59243580 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 56343228 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 52678420 bytes
k16_0.899_0.537_0.537_0.571_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 48410988 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 56079036 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 52545300 bytes
k16_0.899_0.537_0.537_0.571_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 48343404 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 52478740 bytes
k16_0.899_0.537_0.537_0.571_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 48309612 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.571_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 48292716 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.571_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 64085936 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 62098552 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 59992800 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 56754912 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 52312840 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 46956416 bytes
k16_0.899_0.537_0.537_0.526_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 41402256 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 63442304 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 62307552 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 60430968 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 57603440 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 53751944 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 49143040 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 44247568 bytes
k16_0.899_0.537_0.537_0.526_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 39538040 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 60663960 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 58069408 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 54643888 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 50636976 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 46482600 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 42422016 bytes
k16_0.899_0.537_0.537_0.526_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 38488032 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 55137248 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 51556752 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 48004200 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 44676232 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 41388808 bytes
k16_0.899_0.537_0.537_0.526_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 37948520 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 48944416 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 46210448 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 43651600 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 40857496 bytes
k16_0.899_0.537_0.537_0.526_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 37678208 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 45189936 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 43124456 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 40591264 bytes
k16_0.899_0.537_0.537_0.526_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 37543040 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 42860272 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 40458144 bytes
k16_0.899_0.537_0.537_0.526_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 37475456 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 40391584 bytes
k16_0.899_0.537_0.537_0.526_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 37441664 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.526_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 37424768 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.526_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 65318820 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 63269444 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 61099788 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 57779412 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 53219068 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 47732508 bytes
k16_0.899_0.537_0.537_0.529_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 42075404 bytes
k16_0.899_0.537_0.537_0.529_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.529_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.529_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 64656204 bytes
